name,team,actual_fpts,projected_fpts,error,position,date
M. Gatcomb,NYI,0.0,4.111008689738517,4.111008689738517,C,2026-01-26
A. Lee,NYI,5.0,10.30714423144228,5.30714423144228,W,2026-01-26
J. Drouin,NYI,0.0,6.489408831439295,6.489408831439295,W,2026-01-26
K. MacLean,NYI,0.0,3.387415040019883,3.387415040019883,C,2026-01-26
J. Pageau,NYI,18.3,6.404078050139221,-11.89592194986078,C,2026-01-26
M. Shabanov,NYI,0.0,6.388300903942108,6.388300903942108,W,2026-01-26
E. Heineman,NYI,1.3,9.2856219944866,7.985621994486601,W,2026-01-26
C. Cizikas,NYI,6.3,4.338909377757454,-1.961090622242546,C,2026-01-26
A. Pelech,NYI,6.3,6.719941721462536,0.4199417214625365,D,2026-01-26
S. Mayfield,NYI,1.3,5.3822861495219225,4.082286149521923,D,2026-01-26
A. Boqvist,NYI,1.3,3.7773481370821385,2.4773481370821386,D,2026-01-26
M. Schaefer,NYI,1.3,12.936593533457913,11.636593533457912,D,2026-01-26
T. DeAngelo,NYI,15.4,9.167996685548523,-6.232003314451477,D,2026-01-26
B. Brink,PHI,0.0,8.707357754384736,8.707357754384736,W,2026-01-26
T. Konecny,PHI,0.0,12.834072604005057,12.834072604005057,W,2026-01-26
S. Couturier,PHI,0.0,7.352761305603479,7.352761305603479,C,2026-01-26
C. Dvorak,PHI,1.3,9.8414291152616,8.541429115261598,C,2026-01-26
N. Cates,PHI,0.0,7.6616178174818685,7.6616178174818685,W,2026-01-26
N. Grebenkin,PHI,0.0,4.0019468630184045,4.0019468630184045,W,2026-01-26
M. Michkov,PHI,0.0,9.659718317424431,9.659718317424431,W,2026-01-26
T. Zegras,PHI,0.0,12.279163557524177,12.279163557524177,C,2026-01-26
D. Barkey,PHI,0.0,6.414464336044132,6.414464336044132,C,2026-01-26
O. Tippett,PHI,0.0,12.018078545179325,12.018078545179325,W,2026-01-26
C. Grundstrom,PHI,0.0,6.843245652883286,6.843245652883286,W,2026-01-26
T. Sanheim,PHI,2.6,7.984146454635569,5.3841464546355695,D,2026-01-26
C. York,PHI,6.9,8.227294021641253,1.3272940216412525,D,2026-01-26
J. Drysdale,PHI,1.3,7.442389003161972,6.142389003161973,D,2026-01-26
N. Seeler,PHI,2.6,6.029386489033947,3.429386489033947,D,2026-01-26
E. Andrae,PHI,0.0,5.529736030030398,5.529736030030398,D,2026-01-26
R. Ristolainen,PHI,1.3,7.746821322404507,6.4468213224045074,D,2026-01-26
R. Strome,ANA,1.3,5.1173032119233675,3.8173032119233676,C,2026-01-26
A. Killorn,ANA,8.5,6.969683586400203,-1.530316413599797,W,2026-01-26
C. Kreider,ANA,5.0,9.992851404569857,4.992851404569857,W,2026-01-26
J. Harkins,ANA,0.0,3.283924555207394,3.283924555207394,C,2026-01-26
R. Poehling,ANA,7.6,5.847557565899527,-1.7524424341004723,C,2026-01-26
T. Washe,ANA,0.0,2.946416128231775,2.946416128231775,C,2026-01-26
R. Johnston,ANA,1.3,3.564714151341307,2.264714151341307,W,2026-01-26
B. Sennecke,ANA,10.0,12.604102263695408,2.604102263695408,W,2026-01-26
C. Gauthier,ANA,5.0,16.8556687017726,11.8556687017726,W,2026-01-26
M. Granlund,ANA,32.8,10.68883197720153,-22.111168022798466,C,2026-01-26
J. LaCombe,ANA,11.9,11.635174958328932,-0.26482504167106846,D,2026-01-26
R. Gudas,ANA,2.6,6.82464078441619,4.22464078441619,D,2026-01-26
D. Helleson,ANA,0.0,5.888585100767782,5.888585100767782,D,2026-01-26
O. Zellweger,ANA,0.0,8.83482889710014,8.83482889710014,D,2026-01-26
J. Trouba,ANA,11.9,10.019346250927455,-1.880653749072545,D,2026-01-26
I. Moore,ANA,0.0,6.160372942413373,6.160372942413373,D,2026-01-26
P. Mintyukov,ANA,2.6,7.159294140588379,4.55929414058838,D,2026-01-26
T. Frederic,EDM,0.0,2.8479338368338776,2.8479338368338776,C,2026-01-26
M. Janmark,EDM,0.0,3.3707566376202,3.3707566376202,C,2026-01-26
Z. Hyman,EDM,16.1,15.290330268767766,-0.8096697312322352,W,2026-01-26
C. Lazar,EDM,0.0,3.279375869138799,3.279375869138799,C,2026-01-26
M. Savoie,EDM,5.0,5.7764145657387465,0.7764145657387465,C,2026-01-26
J. Roslovic,EDM,0.0,9.54396521965872,9.54396521965872,C,2026-01-26
L. Draisaitl,EDM,23.0,17.24463289862512,-5.75536710137488,C,2026-01-26
K. Kapanen,EDM,0.0,8.799989651191316,8.799989651191316,W,2026-01-26
V. Podkolzin,EDM,0.0,7.364389976045572,7.364389976045572,W,2026-01-26
R. Nugent-Hopkins,EDM,5.0,10.53491510560186,5.5349151056018595,C,2026-01-26
C. McDavid,EDM,13.5,21.58648853254807,8.08648853254807,C,2026-01-26
E. Bouchard,EDM,7.6,15.040435968949488,7.4404359689494886,D,2026-01-26
M. Ekholm,EDM,34.1,8.514146322547276,-25.585853677452725,D,2026-01-26
D. Nurse,EDM,11.1,8.909006333813739,-2.1909936661862606,D,2026-01-26
T. Emberson,EDM,7.6,4.738224719866371,-2.861775280133629,D,2026-01-26
J. Walman,EDM,0.0,9.925837670041954,9.925837670041954,D,2026-01-26
J. Miller,NYR,5.0,11.122964299382495,6.122964299382495,C,2026-01-28
A. Lafrenière,NYR,0.0,8.33403602549261,8.33403602549261,W,2026-01-28
T. Raddysh,NYR,8.5,4.4008541296668255,-4.0991458703331745,W,2026-01-28
V. Trocheck,NYR,1.3,10.736864908512771,9.43686490851277,C,2026-01-28
J. Brodzinski,NYR,1.3,4.580180662326395,3.280180662326395,C,2026-01-28
S. Carrick,NYR,0.0,3.8907344683315985,3.8907344683315985,C,2026-01-28
N. Laba,NYR,6.3,4.854103311085999,-1.4458966889140008,C,2026-01-28
W. Cuylle,NYR,0.0,8.282151511855176,8.282151511855176,W,2026-01-28
M. Rempe,NYR,0.0,2.5152988181693714,2.5152988181693714,C,2026-01-28
B. Othmann,NYR,0.0,3.221807831355763,3.221807831355763,W,2026-01-28
M. Zibanejad,NYR,8.5,13.810553246908947,5.310553246908947,C,2026-01-28
G. Perreault,NYR,1.3,5.988624673156233,4.688624673156233,W,2026-01-28
B. Schneider,NYR,1.3,6.117661908533505,4.8176619085335055,D,2026-01-28
W. Borgen,NYR,7.6,5.324343585586829,-2.275656414413171,D,2026-01-28
U. Vaakanainen,NYR,1.3,4.759353036489029,3.459353036489029,D,2026-01-28
M. Robertson,NYR,2.6,6.1706344683746615,3.5706344683746614,D,2026-01-28
V. Gavrikov,NYR,6.3,7.8129119057263425,1.5129119057263427,D,2026-01-28
S. Morrow,NYR,0.0,5.531863767657771,5.531863767657771,D,2026-01-28
S. Holmstrom,NYI,21.5,7.109611254259966,-14.390388745740033,W,2026-01-28
A. Duclair,NYI,1.3,7.156338970395018,5.856338970395019,W,2026-01-28
M. Barzal,NYI,15.4,11.142732113366089,-4.257267886633912,C,2026-01-28
B. Horvat,NYI,5.0,15.370973214734937,10.370973214734937,C,2026-01-28
M. Gatcomb,NYI,6.3,3.910494746474607,-2.389505253525393,C,2026-01-28
A. Lee,NYI,2.6,10.006984428007598,7.406984428007599,W,2026-01-28
J. Drouin,NYI,0.0,6.2809134572511,6.2809134572511,W,2026-01-28
K. MacLean,NYI,6.3,3.2018451220640864,-3.0981548779359134,C,2026-01-28
J. Pageau,NYI,14.8,6.645942104238938,-8.154057895761063,C,2026-01-28
E. Heineman,NYI,8.5,8.79524976546195,0.2952497654619499,W,2026-01-28
C. Cizikas,NYI,0.0,4.347810416399457,4.347810416399457,C,2026-01-28
A. Pelech,NYI,6.3,6.559256027255353,0.25925602725535324,D,2026-01-28
R. Pulock,NYI,0.0,7.5237605841633375,7.5237605841633375,D,2026-01-28
S. Mayfield,NYI,1.3,5.144981001410958,3.844981001410958,D,2026-01-28
M. Schaefer,NYI,11.9,12.337982191914968,0.43798219191496734,D,2026-01-28
T. DeAngelo,NYI,5.0,9.219432779439854,4.219432779439854,D,2026-01-28
B. Brink,PHI,1.3,8.171450807828975,6.8714508078289755,W,2026-01-28
T. Konecny,PHI,32.8,12.09588663155276,-20.70411336844724,W,2026-01-28
S. Couturier,PHI,1.3,6.915224658436544,5.615224658436544,C,2026-01-28
C. Dvorak,PHI,7.6,9.291388731754738,1.6913887317547385,C,2026-01-28
N. Cates,PHI,1.3,7.340631033502385,6.040631033502385,W,2026-01-28
N. Grebenkin,PHI,1.3,3.7639222632943983,2.463922263294398,W,2026-01-28
M. Michkov,PHI,2.6,9.27419377277198,6.6741937727719804,W,2026-01-28
T. Zegras,PHI,0.0,11.572327208049913,11.572327208049913,C,2026-01-28
D. Barkey,PHI,0.0,5.94462470050296,5.94462470050296,C,2026-01-28
O. Tippett,PHI,1.3,11.48186197214677,10.18186197214677,W,2026-01-28
C. Grundstrom,PHI,1.3,6.405548012919849,5.105548012919849,W,2026-01-28
T. Sanheim,PHI,11.9,7.526691513586786,-4.373308486413214,D,2026-01-28
C. York,PHI,7.6,7.927615580770554,0.3276155807705541,D,2026-01-28
J. Drysdale,PHI,5.0,7.055983299636102,2.055983299636102,D,2026-01-28
N. Seeler,PHI,1.3,5.701735604282285,4.401735604282285,D,2026-01-28
N. Juulsen,PHI,5.0,4.728451701977054,-0.271548298022946,D,2026-01-28
R. Ristolainen,PHI,0.0,7.018221502828881,7.018221502828881,D,2026-01-28
C. Coyle,CBJ,13.5,8.393099082370497,-5.106900917629503,C,2026-01-28
C. Sillinger,CBJ,10.0,6.967623414222823,-3.032376585777177,C,2026-01-28
D. Voronkov,CBJ,0.0,9.233767556563834,9.233767556563834,W,2026-01-28
M. Wood,CBJ,1.3,6.838259529223424,5.538259529223424,W,2026-01-28
A. Fantilli,CBJ,5.0,10.97877490805501,5.97877490805501,C,2026-01-28
S. Monahan,CBJ,9.8,7.343315285147959,-2.4566847148520417,C,2026-01-28
M. Olivier,CBJ,14.8,5.259493008441995,-9.540506991558006,W,2026-01-28
B. Jenner,CBJ,1.3,9.862172838891896,8.562172838891895,C,2026-01-28
K. Marchenko,CBJ,8.5,14.408059678962417,5.908059678962417,W,2026-01-28
K. Johnson,CBJ,5.0,5.638996738356082,0.6389967383560817,C,2026-01-28
D. Mateychuk,CBJ,0.0,7.905149473312243,7.905149473312243,D,2026-01-28
Z. Werenski,CBJ,11.3,18.007785405601155,6.707785405601154,D,2026-01-28
I. Provorov,CBJ,1.3,8.777830707870018,7.477830707870019,D,2026-01-28
E. Gudbranson,CBJ,8.5,5.472450476755389,-3.027549523244611,D,2026-01-28
D. Severson,CBJ,6.3,7.154662273145306,0.8546622731453057,D,2026-01-28
B. Nelson,COL,6.3,13.36888367913708,7.0688836791370795,C,2026-01-28
V. Nichushkin,COL,9.8,11.657479599388012,1.8574795993880109,W,2026-01-28
T. Makar,COL,0.0,16.450848664578153,16.450848664578153,D,2026-01-28
P. Kelly,COL,9.8,6.445352647989464,-3.354647352010537,C,2026-01-28
J. Drury,COL,5.0,5.64069571074692,0.64069571074692,C,2026-01-28
N. MacKinnon,COL,1.3,25.054075831378835,23.754075831378834,C,2026-01-28
G. Brindley,COL,0.0,5.405489979021427,5.405489979021427,C,2026-01-28
A. Lehkonen,COL,0.0,11.854643332388717,11.854643332388717,W,2026-01-28
M. Necas,COL,0.0,15.461055539451282,15.461055539451282,C,2026-01-28
Z. Bardakov,COL,0.0,3.457813633193027,3.457813633193027,C,2026-01-28
J. Kiviranta,COL,2.6,3.6465740236226543,1.0465740236226542,W,2026-01-28
V. Olofsson,COL,0.0,8.304545053929044,8.304545053929044,W,2026-01-28
C. Makar,COL,6.9,16.450848664578153,9.550848664578153,D,2026-01-28
J. Manson,COL,0.0,8.528359079017667,8.528359079017667,D,2026-01-28
S. Girard,COL,0.0,6.3298709682657694,6.3298709682657694,D,2026-01-28
S. Malinski,COL,1.3,9.686122739850836,8.386122739850835,D,2026-01-28
B. Burns,COL,0.0,10.827080927309886,10.827080927309886,D,2026-01-28
B. Tkachuk,OTT,8.5,15.190074909112257,6.690074909112257,W,2026-01-28
S. Pinto,OTT,1.3,9.5268180148207,8.226818014820699,C,2026-01-28
T. Stützle,OTT,13.5,12.785262612709072,-0.7147373872909277,C,2026-01-28
D. Batherson,OTT,5.0,11.57051567298998,6.5705156729899805,W,2026-01-28
F. Zetterlund,OTT,0.0,6.930615944728509,6.930615944728509,W,2026-01-28
N. Cousins,OTT,9.8,3.964009724432776,-5.835990275567225,C,2026-01-28
M. Amadio,OTT,2.6,5.45400485594982,2.8540048559498197,W,2026-01-28
D. Cozens,OTT,0.0,10.727835246056625,10.727835246056625,C,2026-01-28
C. Giroux,OTT,8.5,8.439772218198893,-0.06022778180110677,W,2026-01-28
R. Greig,OTT,8.5,7.454776130461919,-1.0452238695380807,C,2026-01-28
L. Eller,OTT,0.0,3.7030650125222073,3.7030650125222073,C,2026-01-28
A. Zub,OTT,11.3,6.398895477869619,-4.901104522130382,D,2026-01-28
N. Jensen,OTT,5.0,5.304650772675197,0.30465077267519725,D,2026-01-28
J. Spence,OTT,7.6,7.113495735487435,-0.4865042645125648,D,2026-01-28
T. Kleven,OTT,6.3,5.517876858319429,-0.7821231416805707,D,2026-01-28
T. Chabot,OTT,6.3,8.926415358274598,2.626415358274598,D,2026-01-28
J. Sanderson,OTT,6.3,11.233831319514852,4.933831319514852,D,2026-01-28
B. Brink,PHI,1.3,7.923902214927298,6.623902214927298,W,2026-01-29
S. Couturier,PHI,0.0,6.808215237482844,6.808215237482844,C,2026-01-29
G. Hathaway,PHI,6.9,1.9855460399998324,-4.914453960000168,W,2026-01-29
C. Dvorak,PHI,6.3,9.272178403345247,2.9721784033452474,C,2026-01-29
N. Cates,PHI,1.3,7.13541394632225,5.83541394632225,W,2026-01-29
N. Grebenkin,PHI,8.5,3.6516217250713874,-4.848378274928613,W,2026-01-29
M. Michkov,PHI,9.8,9.146030930132827,-0.6539690698671734,W,2026-01-29
N. Deslauriers,PHI,0.0,1.6659443087040615,1.6659443087040615,W,2026-01-29
T. Zegras,PHI,1.3,11.510940328482132,10.210940328482131,C,2026-01-29
D. Barkey,PHI,5.0,5.699645672357525,0.6996456723575246,C,2026-01-29
O. Tippett,PHI,5.0,11.25162728230278,6.251627282302779,W,2026-01-29
T. Sanheim,PHI,1.3,7.476792646863745,6.1767926468637455,D,2026-01-29
C. York,PHI,2.6,8.042251310808581,5.442251310808581,D,2026-01-29
J. Drysdale,PHI,1.3,7.136613414846703,5.8366134148467035,D,2026-01-29
N. Seeler,PHI,2.6,5.589478338098104,2.989478338098104,D,2026-01-29
N. Juulsen,PHI,2.6,4.767821689069011,2.167821689069011,D,2026-01-29
C. Mittelstadt,BOS,21.5,6.590877119648345,-14.909122880351655,C,2026-01-29
P. Zacha,BOS,8.5,8.465301793622706,-0.03469820637729448,C,2026-01-29
M. Geekie,BOS,5.0,12.577720550052842,7.577720550052842,C,2026-01-29
M. Kastelic,BOS,0.0,5.124954102774532,5.124954102774532,C,2026-01-29
S. Kuraly,BOS,6.3,4.916331090993449,-1.383668909006551,C,2026-01-29
V. Arvidsson,BOS,8.5,10.552566663063194,2.0525666630631942,W,2026-01-29
M. Eyssimont,BOS,0.0,6.8032101605123385,6.8032101605123385,C,2026-01-29
T. Jeannot,BOS,9.8,5.205711056122541,-4.5942889438774595,W,2026-01-29
D. Pastrnak,BOS,0.0,18.371997782360868,18.371997782360868,W,2026-01-29
M. Khusnutdinov,BOS,8.5,5.951663122192042,-2.548336877807958,C,2026-01-29
F. Minten,BOS,21.5,6.613730534518835,-14.886269465481165,C,2026-01-29
M. Lohrei,BOS,2.6,7.105624359908211,4.505624359908211,D,2026-01-29
A. Peeke,BOS,10.0,5.512746692666639,-4.487253307333361,D,2026-01-29
H. Lindholm,BOS,6.9,8.070744094311493,1.1707440943114928,D,2026-01-29
J. Aspirot,BOS,10.0,4.460581748250256,-5.539418251749744,D,2026-01-29
C. McAvoy,BOS,6.3,9.934637233358767,3.6346372333587675,D,2026-01-29
N. Zadorov,BOS,0.0,6.34916349412239,6.34916349412239,D,2026-01-29
A. Kempe,LAK,8.5,12.491577271904742,3.9915772719047418,W,2026-01-29
C. Perry,LAK,1.3,9.058559371316443,7.758559371316443,W,2026-01-29
T. Moore,LAK,0.0,6.964606337418423,6.964606337418423,W,2026-01-29
A. Laferriere,LAK,1.3,9.575307743838188,8.275307743838187,W,2026-01-29
K. Fiala,LAK,5.0,11.53685065668213,6.53685065668213,W,2026-01-29
W. Foegele,LAK,0.0,5.444713658278016,5.444713658278016,W,2026-01-29
J. Malott,LAK,1.3,3.864900352188536,2.564900352188536,W,2026-01-29
J. Armia,LAK,0.0,6.635955780170047,6.635955780170047,W,2026-01-29
T. Ward,LAK,0.0,5.34570355454709,5.34570355454709,W,2026-01-29
Q. Byfield,LAK,0.0,9.099682354632392,9.099682354632392,W,2026-01-29
S. Helenius,LAK,0.0,2.9798337205744407,2.9798337205744407,C,2026-01-29
A. Kuzmenko,LAK,1.3,6.565802982476403,5.265802982476403,W,2026-01-29
B. Dumoulin,LAK,0.0,5.458111929102939,5.458111929102939,D,2026-01-29
C. Ceci,LAK,2.6,4.766711057351306,2.1667110573513058,D,2026-01-29
J. Edmundson,LAK,1.3,6.726961539298515,5.4269615392985155,D,2026-01-29
D. Doughty,LAK,1.3,7.132578641856896,5.832578641856896,D,2026-01-29
M. Anderson,LAK,0.0,4.976910534281921,4.976910534281921,D,2026-01-29
B. Clarke,LAK,11.9,9.325494016379354,-2.5745059836206465,D,2026-01-29
Z. Benson,BUF,5.0,8.893513416260358,3.893513416260358,W,2026-01-29
J. Zucker,BUF,0.0,12.08566958504318,12.08566958504318,W,2026-01-29
P. Krebs,BUF,0.0,6.081503608716195,6.081503608716195,C,2026-01-29
J. Quinn,BUF,18.0,10.101788537711212,-7.8982114622887885,W,2026-01-29
B. Malenstyn,BUF,1.3,3.859598074691531,2.5595980746915306,W,2026-01-29
T. Kozak,BUF,1.3,3.378287099550695,2.0782870995506952,C,2026-01-29
R. McLeod,BUF,10.0,8.356959143133535,-1.643040856866465,C,2026-01-29
T. Thompson,BUF,0.0,17.282201865100077,17.282201865100077,C,2026-01-29
N. Ostlund,BUF,1.3,6.518893956454577,5.218893956454577,C,2026-01-29
A. Tuch,BUF,31.5,13.367464007977762,-18.132535992022238,W,2026-01-29
J. Doan,BUF,2.6,11.54633451782988,8.94633451782988,W,2026-01-29
K. Helenius,BUF,0.0,10.33594079797366,10.33594079797366,C,2026-01-29
B. Byram,BUF,7.6,8.908495549917182,1.3084955499171826,D,2026-01-29
M. Kesselring,BUF,2.6,5.785064745261881,3.1850647452618808,D,2026-01-29
M. Samuelsson,BUF,9.8,9.902772329251544,0.10277232925154323,D,2026-01-29
O. Power,BUF,0.0,7.673117422171528,7.673117422171528,D,2026-01-29
R. Dahlin,BUF,5.0,14.66028493496744,9.66028493496744,D,2026-01-29
Z. Metsa,BUF,6.9,4.3608134268789085,-2.539186573121092,D,2026-01-29
B. Nelson,COL,8.5,12.905784931401817,4.405784931401817,C,2026-01-29
V. Nichushkin,COL,5.0,11.457170649677565,6.457170649677565,W,2026-01-29
P. Kelly,COL,1.3,6.410408902785312,5.110408902785312,C,2026-01-29
J. Drury,COL,5.0,5.544475927884132,0.5444759278841316,C,2026-01-29
R. Colton,COL,9.8,8.580905125414878,-1.2190948745851227,C,2026-01-29
N. MacKinnon,COL,0.0,24.11486802983287,24.11486802983287,C,2026-01-29
G. Brindley,COL,0.0,5.1675890381862715,5.1675890381862715,C,2026-01-29
A. Lehkonen,COL,1.3,11.35420436644846,10.05420436644846,W,2026-01-29
M. Necas,COL,0.0,14.826183609903833,14.826183609903833,C,2026-01-29
Z. Bardakov,COL,0.0,3.32007036603878,3.32007036603878,C,2026-01-29
J. Kiviranta,COL,8.5,3.4184811836028017,-5.081518816397198,W,2026-01-29
V. Olofsson,COL,0.0,8.001905421841787,8.001905421841787,W,2026-01-29
C. Makar,COL,0.0,16.03355316370111,16.03355316370111,D,2026-01-29
J. Manson,COL,5.0,8.259486640924766,3.2594866409247665,D,2026-01-29
S. Girard,COL,7.6,6.094503353757018,-1.5054966462429817,D,2026-01-29
S. Malinski,COL,5.0,9.413711210018862,4.413711210018862,D,2026-01-29
B. Burns,COL,2.6,10.467691065828271,7.8676910658282715,D,2026-01-29
B. Gallagher,MTL,2.6,6.07631815404203,3.4763181540420303,W,2026-01-29
C. Caufield,MTL,0.0,15.180458335985886,15.180458335985886,W,2026-01-29
N. Suzuki,MTL,27.6,12.206013893040184,-15.393986106959817,C,2026-01-29
J. Anderson,MTL,0.0,6.229826595390447,6.229826595390447,W,2026-01-29
J. Slafkovský,MTL,16.1,9.94807221168838,-6.151927788311621,W,2026-01-29
J. Evans,MTL,11.1,4.913730739973472,-6.186269260026528,C,2026-01-29
K. Dach,MTL,14.8,6.114612988693336,-8.685387011306664,C,2026-01-29
O. Kapanen,MTL,11.3,8.124683877818573,-3.175316122181428,C,2026-01-29
I. Demidov,MTL,11.3,8.887461541562065,-2.412538458437936,W,2026-01-29
M. Matheson,MTL,6.3,8.112644637103546,1.8126446371035465,D,2026-01-29
K. Guhle,MTL,5.0,5.815407752807359,0.8154077528073591,D,2026-01-29
A. Carrier,MTL,11.1,5.82434491840403,-5.2756550815959695,D,2026-01-29
L. Hutson,MTL,12.6,11.526875175872052,-1.073124824127948,D,2026-01-29
N. Dobson,MTL,11.1,9.85211270775014,-1.2478872922498603,D,2026-01-29
A. Xhekaj,MTL,0.0,3.926188835612928,3.926188835612928,D,2026-01-29
V. Namestnikov,WPG,0.0,4.9408328342952785,4.9408328342952785,C,2026-01-29
A. Iafallo,WPG,0.0,5.900993656010443,5.900993656010443,W,2026-01-29
G. Vilardi,WPG,0.0,10.875444920007116,10.875444920007116,C,2026-01-29
A. Lowry,WPG,1.3,4.617412102692694,3.3174121026926944,C,2026-01-29
J. Toews,WPG,1.3,5.828475631066273,4.528475631066273,C,2026-01-29
M. Barron,WPG,0.0,6.491737782135418,6.491737782135418,C,2026-01-29
C. Koepke,WPG,1.3,5.019605319937866,3.719605319937866,W,2026-01-29
M. Scheifele,WPG,6.3,13.546112529059334,7.246112529059334,C,2026-01-29
N. Niederreiter,WPG,0.0,6.089772607480597,6.089772607480597,W,2026-01-29
T. Pearson,WPG,0.0,4.039592572930655,4.039592572930655,W,2026-01-29
K. Connor,WPG,8.5,15.268415470751288,6.768415470751288,W,2026-01-29
C. Perfetti,WPG,2.6,6.553488672483206,3.9534886724832057,C,2026-01-29
D. DeMelo,WPG,1.3,5.922283736660269,4.622283736660269,D,2026-01-29
L. Schenn,WPG,2.6,4.689735578325523,2.089735578325523,D,2026-01-29
J. Morrissey,WPG,1.3,10.797383541000272,9.497383541000271,D,2026-01-29
D. Samberg,WPG,5.0,5.837289727294384,0.837289727294384,D,2026-01-29
E. Salomonsson,WPG,1.3,3.960491509541472,2.6604915095414716,D,2026-01-29
L. Stanley,WPG,2.6,6.635140990566619,4.035140990566619,D,2026-01-29
D. James,TBL,8.5,5.156798824861095,-3.343201175138905,C,2026-01-29
N. Paul,TBL,0.0,6.0057861320882555,6.0057861320882555,W,2026-01-29
O. Bjorkstrand,TBL,0.0,7.488305378513009,7.488305378513009,W,2026-01-29
Z. Girgensons,TBL,12.6,5.243067871622846,-7.356932128377154,C,2026-01-29
P. Holmberg,TBL,0.0,6.410289956535782,6.410289956535782,W,2026-01-29
Y. Gourde,TBL,21.5,6.132799914238216,-15.367200085761784,C,2026-01-29
B. Hagel,TBL,1.3,15.710748063409042,14.410748063409041,W,2026-01-29
J. Guentzel,TBL,0.0,15.041502487366492,15.041502487366492,C,2026-01-29
J. Finley,TBL,0.0,3.174586522544978,3.174586522544978,C,2026-01-29
A. Cirelli,TBL,0.0,10.278268652727728,10.278268652727728,C,2026-01-29
N. Kucherov,TBL,14.8,20.903638572446837,6.103638572446837,W,2026-01-29
G. Goncalves,TBL,0.0,4.92159117555792,4.92159117555792,C,2026-01-29
M. Crozier,TBL,0.0,7.054199999957803,7.054199999957803,D,2026-01-29
R. McDonagh,TBL,6.9,7.854529051411611,0.9545290514116109,D,2026-01-29
D. Raddysh,TBL,21.5,14.865047681942276,-6.634952318057724,D,2026-01-29
D. Carlile,TBL,0.0,4.6460553336411134,4.6460553336411134,D,2026-01-29
E. Cernak,TBL,2.6,5.127733701592044,2.527733701592044,D,2026-01-29
J. Moser,TBL,5.0,7.892679937597897,2.8926799375978973,D,2026-01-29
F. Forsberg,NSH,9.8,12.185176705518,2.385176705517999,W,2026-01-29
T. Jost,NSH,0.0,3.939453928050555,3.939453928050555,C,2026-01-29
C. Smith,NSH,6.3,5.803187924244021,-0.49681207575597863,W,2026-01-29
M. McCarron,NSH,16.7,4.442006734362323,-12.257993265637676,C,2026-01-29
E. Haula,NSH,0.0,6.794263758722182,6.794263758722182,W,2026-01-29
M. Bunting,NSH,1.3,7.863318962024116,6.563318962024116,W,2026-01-29
M. Wood,NSH,0.0,6.4157309776645395,6.4157309776645395,W,2026-01-29
L. Evangelista,NSH,0.0,9.925111995070267,9.925111995070267,W,2026-01-29
J. Marchessault,NSH,5.0,8.376328573391943,3.376328573391943,W,2026-01-29
O. Wiesblatt,NSH,1.3,3.171026362499633,1.8710263624996328,C,2026-01-29
R. O'Reilly,NSH,0.0,10.99333740638548,10.99333740638548,C,2026-01-29
S. Stamkos,NSH,1.3,11.206992694298064,9.906992694298063,C,2026-01-29
J. Barron,NSH,1.3,4.185502374410284,2.885502374410284,D,2026-01-29
N. Blankenburg,NSH,0.0,7.760553259262479,7.760553259262479,D,2026-01-29
N. Perbix,NSH,0.0,5.2885634941146815,5.2885634941146815,D,2026-01-29
R. Josi,NSH,6.9,12.654551850836716,5.754551850836716,D,2026-01-29
B. Skjei,NSH,0.0,6.843165727492596,6.843165727492596,D,2026-01-29
A. Wilsby,NSH,6.3,5.321963653064151,-0.9780363469358484,D,2026-01-29
N. Hischier,NJD,9.8,11.807317913866168,2.007317913866167,C,2026-01-29
L. Glendening,NJD,2.6,2.457577984740232,-0.14242201525976794,C,2026-01-29
C. Brown,NJD,0.0,7.291326353983838,7.291326353983838,W,2026-01-29
T. Meier,NJD,0.0,12.815759401976898,12.815759401976898,W,2026-01-29
L. Hameenaho,NJD,7.6,8.935684490765524,1.3356844907655248,W,2026-01-29
E. Dadonov,NJD,0.0,2.3882416114119964,2.3882416114119964,W,2026-01-29
P. Cotter,NJD,1.3,3.967972120179763,2.667972120179763,W,2026-01-29
J. Bratt,NJD,9.8,10.500310300265664,0.700310300265663,W,2026-01-29
A. Gritsyuk,NJD,11.9,9.123514965858924,-2.7764850341410767,W,2026-01-29
J. Hughes,NJD,0.0,15.992334385954656,15.992334385954656,C,2026-01-29
D. Mercer,NJD,5.0,8.957626965876534,3.9576269658765337,C,2026-01-29
B. Dillon,NJD,0.0,5.499188758008164,5.499188758008164,D,2026-01-29
D. Hamilton,NJD,8.5,10.889979574075232,2.389979574075232,D,2026-01-29
J. Kovacevic,NJD,1.3,6.0452410509385555,4.745241050938556,D,2026-01-29
S. Nemec,NJD,6.9,9.551740126501004,2.6517401265010037,D,2026-01-29
B. Pesce,NJD,2.6,6.290494776338495,3.6904947763384945,D,2026-01-29
J. Siegenthaler,NJD,6.9,4.912690727265784,-1.9873092727342163,D,2026-01-29
S. Holmstrom,NYI,1.3,7.51697593726009,6.216975937260091,W,2026-01-29
A. Duclair,NYI,0.0,7.077127284890373,7.077127284890373,W,2026-01-29
M. Barzal,NYI,0.0,11.370638610455702,11.370638610455702,C,2026-01-29
B. Horvat,NYI,7.6,15.228425112715248,7.628425112715249,C,2026-01-29
M. Gatcomb,NYI,1.3,4.106401222683357,2.8064012226833572,C,2026-01-29
A. Lee,NYI,0.0,10.056618873125302,10.056618873125302,W,2026-01-29
